session,species,size_bin,SVC_abundance,prey_abundance,pred_abundance,size_bin_lengths
204,bluehead wrasse,3,0,1,0,11.40044
204,bluelip parrotfish,3,0,1,0,11.40044
204,bridled goby,1,0,2,0,3.265599
204,bridled goby,2,0,13,0,6.506205
204,brown chromis,1,0,2,0,3.265599
204,clown wrasse,2,0,11,0,6.506205
204,colon goby,2,0,3,0,6.506205
204,doctorfish,5,0,1,0,22.657
204,foureye butterflyfish,2,0,2,0,6.506205
204,french grunt,4,0,5,0,16.60974
204,gag grouper,6,0,1,1,42.62977
204,graysby,5,0,2,4,22.657
204,hogfish,5,0,2,0,22.657
204,nassau grouper,6,0,1,1,42.62977
204,neon goby,1,0,5,0,3.265599
204,ocean surgeonfish,3,0,2,0,11.40044
204,ocean surgeonfish,4,0,2,0,16.60974
204,ocean surgeonfish,5,0,4,0,22.657
204,pallid goby,2,0,1,0,6.506205
204,pearly razorfish,2,0,1,0,6.506205
204,porkfish,5,0,1,0,22.657
204,puffcheek blenny,2,0,1,0,6.506205
204,red grouper,6,0,1,0,42.62977
204,red lizardfish,2,0,1,0,6.506205
204,redband parrotfish,4,0,4,0,16.60974
204,sand diver,2,0,2,0,6.506205
204,slippery dick,3,0,3,0,11.40044
204,smooth trunkfish,2,0,1,0,6.506205
204,spanish hogfish,1,0,3,0,3.265599
204,spotfin butterflyfish,4,0,1,0,16.60974
204,spotted goatfish,2,0,2,0,6.506205
204,stoplight parrotfish,1,0,1,0,3.265599
204,white grunt,4,0,1,0,16.60974
204,white grunt,5,0,3,0,22.657
204,yellowhead jawfish,2,0,2,0,6.506205
204,yellowhead wrasse,3,0,1,0,11.40044
204,yellowhead wrasse,4,0,1,0,16.60974
204,goldentail moray,6,0,0,1,42.62977
204,green moray,6,0,0,1,42.62977
204,lionfish,4,0,0,2,16.60974
204,lionfish,5,0,0,1,22.657
204,spotted moray,6,0,0,2,42.62977
205,foureye butterflyfish,2,2,2,0,6.506205
205,yellowhead wrasse,2,2,20,0,6.506205
205,clown wrasse,2,2,11,0,6.506205
205,slender filefish,1,3,0,0,3.265599
205,blue tang,3,1,0,0,11.40044
205,ocean surgeonfish,3,3,1,0,11.40044
205,french grunt,3,4,6,0,11.40044
205,striped parrotfish,2,3,9,0,6.506205
205,bicolor damselfish,1,21.75,52,0,3.265599
205,redband parrotfish,1,2.25,4,0,3.265599
205,greenblotch parrotfish,2,5,10,0,6.506205
205,bluehead wrasse,1,12,42,0,3.265599
205,tomtate,3,10,25,0,11.40044
205,stoplight parrotfish,2,1,2,0,6.506205
205,blue chromis,2,1,7,0,6.506205
205,harlequin bass,2,1,7,0,6.506205
205,yellowtail snapper,3,1,0,0,11.40044
205,cocoa damselfish,2,1,0,0,6.506205
205,graysby,2,1,0,0,6.506205
205,spanish hogfish,2,1,0,0,6.506205
205,slippery dick,2,1,7,0,6.506205
205,hogfish,5,1,0,0,22.657
205,cero,5,1,0,0,22.657
205,sharpnose puffer,2,1,3,0,6.506205
205,butter hamlet,2,1,0,0,6.506205
205,scrawled cowfish,6,1,0,0,42.62977
205,bucktooth parrotfish,2,1,11,0,6.506205
205,rainbow parrotfish,6,1,0,0,42.62977
205,scrawled filefish,6,1,0,0,42.62977
205,puddingwife,2,1,1,0,6.506205
205,black grouper,6,1,0,6,42.62977
205,gray angelfish,5,1,0,0,22.657
205,blue tang,4,2,1,0,16.60974
205,bicolor damselfish,2,65.25,92,0,6.506205
205,redband parrotfish,2,5.75,24,0,6.506205
205,bluehead wrasse,2,3,37,0,6.506205
205,clown wrasse,3,1,2,0,11.40044
205,ocean surgeonfish,4,1,1,0,16.60974
205,striped parrotfish,3,1,1,0,11.40044
205,redband parrotfish,3,1,2,0,11.40044
205,bluehead wrasse,3,1,4,0,11.40044
205,banded butterflyfish,2,0,1,0,6.506205
205,beaugregory,2,0,9,0,6.506205
205,blue chromis,3,0,1,0,11.40044
205,blue tang,2,0,2,0,6.506205
205,bluelip parrotfish,2,0,8,0,6.506205
205,bluelip parrotfish,3,0,1,0,11.40044
205,bridled goby,1,0,16,0,3.265599
205,bridled goby,2,0,29,0,6.506205
205,bucktooth parrotfish,3,0,1,0,11.40044
205,clown wrasse,1,0,6,0,3.265599
205,colon goby,1,0,1,0,3.265599
205,colon goby,2,0,1,0,6.506205
205,creole wrasse,2,0,2,0,6.506205
205,creole wrasse,3,0,1,0,11.40044
205,dusky damselfish,2,0,1,0,6.506205
205,french grunt,2,0,32,0,6.506205
205,french grunt,4,0,3,0,16.60974
205,goldspot goby,1,0,1,0,3.265599
205,goldspot goby,2,0,1,0,6.506205
205,graysby,4,0,3,4,16.60974
205,graysby,5,0,1,7,22.657
205,greenblotch parrotfish,1,0,5,0,3.265599
205,harlequin bass,3,0,2,0,11.40044
205,masked goby,1,0,13,0,3.265599
205,neon goby,1,0,2,0,3.265599
205,neon goby,2,0,1,0,6.506205
205,ocean surgeonfish,2,0,3,0,6.506205
205,queen angelfish,3,0,1,0,11.40044
205,redband parrotfish,4,0,4,0,16.60974
205,redband parrotfish,5,0,2,0,22.657
205,sand diver,3,0,2,0,11.40044
205,sharpnose puffer,1,0,3,0,3.265599
205,slender filefish,2,0,1,0,6.506205
205,slippery dick,1,0,1,0,3.265599
205,spotfin butterflyfish,2,0,1,0,6.506205
205,spotted scorpionfish,5,0,1,0,22.657
205,stoplight parrotfish,1,0,2,0,3.265599
205,stoplight parrotfish,3,0,1,0,11.40044
205,striped parrotfish,1,0,1,0,3.265599
205,tomtate,1,0,10,0,3.265599
205,tomtate,2,0,63,0,6.506205
205,trumpetfish,5,0,1,0,22.657
205,white grunt,3,0,4,0,11.40044
205,yellowhead wrasse,1,0,13,0,3.265599
205,yellowhead wrasse,3,0,1,0,11.40044
205,yellowhead wrasse,4,0,2,0,16.60974
205,lionfish,5,0,0,1,22.657
206,cocoa damselfish,2,2,0,0,6.506205
206,cero,6,2,15,0,42.62977
206,yellowhead wrasse,2,1,18,0,6.506205
206,doctorfish,4,2,0,0,16.60974
206,bucktooth parrotfish,2,2,10,0,6.506205
206,clown wrasse,1,1,4,0,3.265599
206,french grunt,2,1,42,0,6.506205
206,striped parrotfish,1,1,0,0,3.265599
206,bluehead wrasse,1,20.25,30,0,3.265599
206,bicolor damselfish,1,26,51,0,3.265599
206,redband parrotfish,1,1.5,3,0,3.265599
206,silverside,1,1980,4863,0,3.265599
206,puddingwife,2,1,0,0,6.506205
206,yellowtail snapper,3,1,0,0,11.40044
206,spanish hogfish,2,1,1,0,6.506205
206,blue tang,2,1,4,0,6.506205
206,stoplight parrotfish,1,1,0,0,3.265599
206,ocean surgeonfish,2,1,6,0,6.506205
206,hogfish,5,1,0,0,22.657
206,greenblotch parrotfish,2,1,7,0,6.506205
206,sharpnose puffer,2,1,4,0,6.506205
206,gag grouper,6,1,0,7,42.62977
206,slippery dick,2,1,23,0,6.506205
206,white grunt,6,1,0,0,42.62977
206,slender filefish,2,1,0,0,6.506205
206,rainbow parrotfish,6,1,0,0,42.62977
206,blue chromis,2,1,0,0,6.506205
206,trumpetfish,3,1,0,0,11.40044
206,graysby,3,1,0,0,11.40044
206,clown wrasse,2,2,13,0,6.506205
206,french grunt,3,3,29,0,11.40044
206,striped parrotfish,2,3,9,0,6.506205
206,redband parrotfish,2,4.5,10,0,6.506205
206,bluehead wrasse,2,6.75,26,0,6.506205
206,yellowhead wrasse,3,1,2,0,11.40044
206,bicolor damselfish,2,1,94,0,6.506205
206,silverside,2,20,0,0,6.506205
206,balloonfish,3,0,1,0,11.40044
206,beaugregory,2,0,4,0,6.506205
206,bicolor damselfish,6,0,1,0,42.62977
206,bluelip parrotfish,1,0,2,0,3.265599
206,bluelip parrotfish,2,0,2,0,6.506205
206,bridled goby,1,0,3,0,3.265599
206,bridled goby,2,0,20,0,6.506205
206,brown chromis,2,0,2,0,6.506205
206,clown wrasse,3,0,1,0,11.40044
206,colon goby,1,0,1,0,3.265599
206,goldspot goby,1,0,1,0,3.265599
206,goldspot goby,2,0,2,0,6.506205
206,gray angelfish,5,0,1,0,22.657
206,greenblotch parrotfish,1,0,1,0,3.265599
206,harlequin bass,2,0,2,0,6.506205
206,harlequin bass,3,0,1,0,11.40044
206,lantern bass,2,0,1,0,6.506205
206,neon goby,1,0,3,0,3.265599
206,redband parrotfish,4,0,2,0,16.60974
206,reef butterflyfish,1,0,1,0,3.265599
206,reef butterflyfish,2,0,1,0,6.506205
206,roughhead blenny,1,0,1,0,3.265599
206,sand diver,2,0,1,0,6.506205
206,sharpnose puffer,1,0,2,0,3.265599
206,slippery dick,3,0,1,0,11.40044
206,spanish hogfish,1,0,4,0,3.265599
206,spotted goatfish,2,0,1,0,6.506205
206,spotted goatfish,3,0,1,0,11.40044
206,spotted goatfish,4,0,2,0,16.60974
206,stoplight parrotfish,2,0,2,0,6.506205
206,tomtate,2,0,13,0,6.506205
206,white grunt,2,0,1,0,6.506205
206,yellowhead jawfish,2,0,1,0,6.506205
206,yellowhead wrasse,1,0,16,0,3.265599
206,yellowhead wrasse,4,0,2,0,16.60974
206,black grouper,6,0,0,5,42.62977
206,goldentail moray,6,0,0,1,42.62977
206,graysby,4,0,0,1,16.60974
206,graysby,5,0,0,1,22.657
206,mutton snapper,6,0,0,1,42.62977
207,foureye butterflyfish,2,2,3,0,6.506205
207,spotfin butterflyfish,4,1,0,0,16.60974
207,striped parrotfish,2,2,2,0,6.506205
207,porkfish,5,2,0,0,22.657
207,masked goby,1,3,64,0,3.265599
207,ocean surgeonfish,3,4,0,0,11.40044
207,blue tang,3,3,1,0,11.40044
207,bicolor damselfish,1,55.5,61,0,3.265599
207,bluehead wrasse,1,7,36,0,3.265599
207,white grunt,4,6.75,1,0,16.60974
207,redband parrotfish,1,1,11,0,3.265599
207,french grunt,3,6.75,0,0,11.40044
207,blue chromis,2,7,4,0,6.506205
207,yellowhead wrasse,2,6,23,0,6.506205
207,creole wrasse,2,5,0,0,6.506205
207,redband parrotfish,2,1.5,13,0,6.506205
207,longspine squirrelfish,5,1,6,0,22.657
207,clown wrasse,2,1,0,0,6.506205
207,brown chromis,1,1,0,0,3.265599
207,bluestriped grunt,5,1,0,0,22.657
207,rock beauty,5,1,0,0,22.657
207,princess parrotfish,2,1,0,0,6.506205
207,sharpnose puffer,2,1,4,0,6.506205
207,spotted goatfish,4,1,0,0,16.60974
207,graysby,4,1,1,3,16.60974
207,hogfish,5,1,0,0,22.657
207,butter hamlet,2,1,1,0,6.506205
207,stoplight parrotfish,6,1,0,0,42.62977
207,redtail parrotfish,5,1,0,0,22.657
207,spanish hogfish,6,1,0,0,42.62977
207,harlequin bass,2,1,3,0,6.506205
207,greenblotch parrotfish,2,1,5,0,6.506205
207,trumpetfish,5,1,0,0,22.657
207,black grouper,6,1,0,1,42.62977
207,bluehead wrasse,2,20,67,0,6.506205
207,white grunt,5,20.25,1,0,22.657
207,redband parrotfish,4,6.5,4,0,16.60974
207,creole wrasse,3,14,0,0,11.40044
207,bicolor damselfish,2,18.5,109,0,6.506205
207,french grunt,4,2.25,0,0,16.60974
207,spotfin butterflyfish,5,1,0,0,22.657
207,striped parrotfish,5,1,0,0,22.657
207,porkfish,6,1,0,0,42.62977
207,blue tang,4,1,1,0,16.60974
207,bluehead wrasse,3,1,0,0,11.40044
207,redband parrotfish,5,1,2,0,22.657
207,creole wrasse,4,1,0,0,16.60974
207,beaugregory,2,0,2,0,6.506205
207,blue chromis,3,0,2,0,11.40044
207,bridled goby,1,0,15,0,3.265599
207,bridled goby,2,0,19,0,6.506205
207,butter hamlet,3,0,1,0,11.40044
207,clown wrasse,1,0,2,0,3.265599
207,colon goby,1,0,11,0,3.265599
207,goldspot goby,1,0,31,0,3.265599
207,goldspot goby,2,0,2,0,6.506205
207,greenblotch parrotfish,1,0,6,0,3.265599
207,harlequin bass,1,0,1,0,3.265599
207,lantern bass,2,0,1,0,6.506205
207,longspine squirrelfish,6,0,2,0,42.62977
207,masked goby,2,0,6,0,6.506205
207,ocean surgeonfish,4,0,4,0,16.60974
207,pallid goby,1,0,5,0,3.265599
207,pallid goby,2,0,4,0,6.506205
207,princess parrotfish,3,0,1,0,11.40044
207,queen angelfish,4,0,1,0,16.60974
207,red lizardfish,3,0,1,0,11.40044
207,redband parrotfish,3,0,1,0,11.40044
207,reef butterflyfish,2,0,2,0,6.506205
207,roughhead blenny,1,0,16,0,3.265599
207,sharpnose puffer,1,0,1,0,3.265599
207,slippery dick,2,0,1,0,6.506205
207,spotfin butterflyfish,3,0,4,0,11.40044
207,spotted goatfish,3,0,1,0,11.40044
207,stoplight parrotfish,1,0,1,0,3.265599
207,striped parrotfish,1,0,1,0,3.265599
207,striped parrotfish,6,0,1,0,42.62977
207,yellowhead wrasse,1,0,26,0,3.265599
207,yellowhead wrasse,3,0,2,0,11.40044
207,graysby,5,0,0,3,22.657
207,spotted moray,6,0,0,1,42.62977
208,reef butterflyfish,2,2,0,0,6.506205
208,foureye butterflyfish,2,2,2,0,6.506205
208,redband parrotfish,5,2,3,0,22.657
208,barracuda,6,2,0,4,42.62977
208,sharpnose puffer,1,2,5,0,3.265599
208,ocean surgeonfish,3,4,3,0,11.40044
208,bluehead wrasse,1,4,51,0,3.265599
208,bicolor damselfish,1,22.5,18,0,3.265599
208,yellowhead wrasse,1,5.25,14,0,3.265599
208,blue chromis,2,1,3,0,6.506205
208,spotted goatfish,3,1,0,0,11.40044
208,smooth trunkfish,4,1,3,0,16.60974
208,rock beauty,4,1,0,0,16.60974
208,blue tang,4,1,1,0,16.60974
208,striped parrotfish,5,1,1,0,22.657
208,harlequin bass,2,1,3,0,6.506205
208,clown wrasse,3,1,0,0,11.40044
208,white grunt,5,1,0,0,22.657
208,stoplight parrotfish,6,1,0,0,42.62977
208,greenblotch parrotfish,2,1,3,0,6.506205
208,butter hamlet,2,1,0,0,6.506205
208,bluehead wrasse,2,11,46,0,6.506205
208,bicolor damselfish,2,7.5,46,0,6.506205
208,yellowhead wrasse,2,0.75,7,0,6.506205
208,sharpnose puffer,2,1,3,0,6.506205
208,ocean surgeonfish,4,1,3,0,16.60974
208,bluehead wrasse,3,1,1,0,11.40044
208,yellowhead wrasse,3,1,5,0,11.40044
208,blue chromis,3,0,1,0,11.40044
208,bridled goby,1,0,4,0,3.265599
208,bridled goby,2,0,3,0,6.506205
208,clown wrasse,1,0,1,0,3.265599
208,colon goby,1,0,2,0,3.265599
208,french grunt,3,0,1,0,11.40044
208,goldspot goby,1,0,2,0,3.265599
208,goldspot goby,2,0,1,0,6.506205
208,gray angelfish,5,0,1,0,22.657
208,graysby,3,0,2,0,11.40044
208,graysby,4,0,1,4,16.60974
208,hogfish,6,0,1,0,42.62977
208,lantern bass,1,0,1,0,3.265599
208,masked goby,1,0,3,0,3.265599
208,ocean surgeonfish,5,0,1,0,22.657
208,princess parrotfish,3,0,1,0,11.40044
208,princess parrotfish,4,0,2,0,16.60974
208,princess parrotfish,5,0,1,0,22.657
208,red lizardfish,2,0,1,0,6.506205
208,redband parrotfish,1,0,11,0,3.265599
208,redband parrotfish,2,0,7,0,6.506205
208,redband parrotfish,4,0,3,0,16.60974
208,reef butterflyfish,3,0,2,0,11.40044
208,roughhead blenny,1,0,22,0,3.265599
208,smooth trunkfish,3,0,1,0,11.40044
208,spotted goatfish,4,0,1,0,16.60974
208,stoplight parrotfish,5,0,1,0,22.657
208,yellowhead wrasse,4,0,3,0,16.60974
208,graysby,5,0,0,5,22.657
208,purplemouth moray,6,0,0,1,42.62977
208,spotted moray,6,0,0,1,42.62977
209,harlequin bass,2,1,3,0,6.506205
209,blue chromis,2,2,7,0,6.506205
209,blue tang,4,2,2,0,16.60974
209,spotfin butterflyfish,3,2,0,0,11.40044
209,slender filefish,1,1,0,0,3.265599
209,foureye butterflyfish,2,3,5,0,6.506205
209,yellowhead wrasse,1,3,32,0,3.265599
209,bicolor damselfish,1,6.25,37,0,3.265599
209,bluehead wrasse,1,9.25,35,0,3.265599
209,redband parrotfish,1,3.5,19,0,3.265599
209,creole wrasse,3,10,0,0,11.40044
209,brown chromis,1,1,0,0,3.265599
209,brown chromis,2,11,2,0,6.506205
209,ocean surgeonfish,4,1,2,0,16.60974
209,striped parrotfish,2,1,2,0,6.506205
209,clown wrasse,2,1,0,0,6.506205
209,queen parrotfish,6,1,0,0,42.62977
209,spotted goatfish,4,1,0,0,16.60974
209,princess parrotfish,4,1,0,0,16.60974
209,french grunt,4,1,2,0,16.60974
209,sharpnose puffer,1,1,6,0,3.265599
209,smooth trunkfish,5,1,0,0,22.657
209,barracuda,6,1,0,1,42.62977
209,butter hamlet,3,1,1,0,11.40044
209,greenblotch parrotfish,2,1,3,0,6.506205
209,coney,5,1,0,0,22.657
209,rock beauty,2,1,0,0,6.506205
209,reef butterflyfish,2,1,1,0,6.506205
209,redtail parrotfish,6,1,0,0,42.62977
209,yellowhead wrasse,2,6,8,0,6.506205
209,bicolor damselfish,2,18.75,75,0,6.506205
209,bluehead wrasse,2,26.75,57,0,6.506205
209,redband parrotfish,2,7,6,0,6.506205
209,creole wrasse,4,30,0,0,16.60974
209,yellowhead wrasse,3,2,5,0,11.40044
209,redband parrotfish,4,2.5,8,0,16.60974
209,harlequin bass,3,1,1,0,11.40044
209,slender filefish,2,1,0,0,6.506205
209,yellowhead wrasse,4,1,7,0,16.60974
209,bluehead wrasse,3,1,1,0,11.40044
209,redband parrotfish,5,1,3,0,22.657
209,blue chromis,3,0,3,0,11.40044
209,blue tang,3,0,1,0,11.40044
209,bridled goby,1,0,11,0,3.265599
209,bridled goby,2,0,3,0,6.506205
209,butter hamlet,2,0,1,0,6.506205
209,clown wrasse,1,0,1,0,3.265599
209,clown wrasse,3,0,2,0,11.40044
209,colon goby,1,0,9,0,3.265599
209,colon goby,2,0,3,0,6.506205
209,foureye butterflyfish,3,0,1,0,11.40044
209,foureye butterflyfish,4,0,1,0,16.60974
209,goldspot goby,1,0,8,0,3.265599
209,graysby,5,0,1,5,22.657
209,greenblotch parrotfish,1,0,8,0,3.265599
209,lantern bass,2,0,1,0,6.506205
209,masked goby,1,0,12,0,3.265599
209,masked goby,2,0,2,0,6.506205
209,ocean surgeonfish,3,0,3,0,11.40044
209,pallid goby,2,0,2,0,6.506205
209,princess parrotfish,5,0,2,0,22.657
209,rainbow wrasse,1,0,1,0,3.265599
209,redband parrotfish,3,0,1,0,11.40044
209,rock beauty,3,0,1,0,11.40044
209,roughhead blenny,1,0,18,0,3.265599
209,sharpnose puffer,2,0,3,0,6.506205
209,smooth trunkfish,4,0,1,0,16.60974
209,spanish hogfish,1,0,2,0,3.265599
209,spanish hogfish,5,0,1,0,22.657
209,stoplight parrotfish,1,0,1,0,3.265599
209,stoplight parrotfish,4,0,1,0,16.60974
209,striped parrotfish,1,0,1,0,3.265599
209,trumpetfish,6,0,1,0,42.62977
209,graysby,4,0,0,6,16.60974
209,graysby,6,0,0,1,42.62977
209,purplemouth moray,5,0,0,1,22.657
209,spotted moray,6,0,0,2,42.62977
210,hogfish,4,1,1,0,16.60974
210,red grouper,4,1,5,2,16.60974
210,lionfish,3,1,0,0,11.40044
210,queen angelfish,2,1,0,0,6.506205
210,dusky damselfish,1,1,0,0,3.265599
210,cocoa damselfish,2,2,1,0,6.506205
210,gray triggerfish,5,3,2,0,22.657
210,yellowtail snapper,3,1,0,0,11.40044
210,redband parrotfish,1,3,0,0,3.265599
210,sergeant major,2,3,0,0,6.506205
210,gray snapper,5,16,3,0,22.657
210,bluestriped grunt,5,20,50,0,22.657
210,white grunt,4,1,24,0,16.60974
210,bluehead wrasse,1,1,0,0,3.265599
210,striped parrotfish,1,6,7,0,3.265599
210,tomtate,1,59,0,0,3.265599
210,white grunt,5,14,40,0,22.657
210,bluehead wrasse,2,9.5,0,0,6.506205
210,blue tang,3,1,0,0,11.40044
210,stoplight parrotfish,2,1,0,0,6.506205
210,doctorfish,3,1,0,0,11.40044
210,porkfish,5,1,0,0,22.657
210,yellowtail snapper,4,2,0,0,16.60974
210,bluehead wrasse,3,3.5,0,0,11.40044
210,hogfish,6,1,2,0,42.62977
210,red grouper,6,1,4,3,42.62977
210,lionfish,5,1,0,2,22.657
210,queen angelfish,4,1,0,0,16.60974
210,dusky damselfish,2,1,0,0,6.506205
210,bluestriped grunt,6,1,0,0,42.62977
210,white grunt,6,1,1,0,42.62977
210,striped parrotfish,2,1,8,0,6.506205
210,tomtate,2,1,4,0,6.506205
210,beaugregory,1,0,1,0,3.265599
210,beaugregory,2,0,13,0,6.506205
210,bicolor damselfish,1,0,4,0,3.265599
210,bicolor damselfish,2,0,3,0,6.506205
210,blue tang,4,0,1,0,16.60974
210,bluestriped grunt,4,0,5,0,16.60974
210,florida pompano,6,0,1,0,42.62977
210,goldspot goby,1,0,22,0,3.265599
210,goldspot goby,2,0,17,0,6.506205
210,gray snapper,3,0,1,0,11.40044
210,gray snapper,4,0,6,0,16.60974
210,gray triggerfish,4,0,1,0,16.60974
210,gray triggerfish,6,0,4,0,42.62977
210,green moray,6,0,1,1,42.62977
210,hogfish,5,0,3,0,22.657
210,lionfish,4,0,1,1,16.60974
210,nassau grouper,6,0,1,0,42.62977
210,neon goby,1,0,45,0,3.265599
210,neon goby,2,0,2,0,6.506205
210,ocean surgeonfish,3,0,1,0,11.40044
210,porcupinefish,6,0,1,0,42.62977
210,puddingwife,1,0,1,0,3.265599
210,queen angelfish,3,0,1,0,11.40044
210,rainbow parrotfish,6,0,2,0,42.62977
210,red grouper,5,0,9,6,22.657
210,roughhead blenny,1,0,10,0,3.265599
210,seaweed blenny,2,0,1,0,6.506205
210,sharpnose puffer,2,0,2,0,6.506205
210,spotted scorpionfish,5,0,1,0,22.657
210,threespot damselfish,2,0,2,0,6.506205
210,tiger goby,1,0,4,0,3.265599
210,tomtate,3,0,1,0,11.40044
210,viper moray,6,0,1,0,42.62977
210,white grunt,2,0,3,0,6.506205
210,purplemouth moray,5,0,0,2,22.657
210,spotted moray,6,0,0,3,42.62977
211,bluehead wrasse,2,1,21,0,6.506205
211,striped parrotfish,2,2,19,0,6.506205
211,stoplight parrotfish,1,1,1,0,3.265599
211,bluestriped grunt,2,1,1,0,6.506205
211,white grunt,3,39,15,0,11.40044
211,gray snapper,5,6,14,0,22.657
211,tomtate,2,10,60,0,6.506205
211,sergeant major,1,9,18,0,3.265599
211,french grunt,2,3,3,0,6.506205
211,smallmouth grunt,2,6.25,23,0,6.506205
211,cottonwick,2,7,1,0,6.506205
211,bluestriped grunt,4,13.5,57,0,16.60974
211,puddingwife,1,1,1,0,3.265599
211,blue tang,3,1,3,0,11.40044
211,doctorfish,3,1,0,0,11.40044
211,hogfish,6,1,0,0,42.62977
211,gray angelfish,6,1,0,0,42.62977
211,yellowtail snapper,2,1,0,0,6.506205
211,spanish hogfish,5,1,0,0,22.657
211,cocoa damselfish,2,1,0,0,6.506205
211,stoplight parrotfish,2,3,13,0,6.506205
211,bluestriped grunt,5,43.5,36,0,22.657
211,tomtate,3,30,34,0,11.40044
211,sergeant major,2,27,8,0,6.506205
211,french grunt,3,9,0,0,11.40044
211,smallmouth grunt,3,18.75,21,0,11.40044
211,bluehead wrasse,3,1,3,0,11.40044
211,white grunt,4,1,3,0,16.60974
211,cottonwick,3,1,4,0,11.40044
211,bar jack,4,0,17,0,16.60974
211,bar jack,5,0,4,0,22.657
211,beaugregory,2,0,3,0,6.506205
211,black margate,6,0,2,0,42.62977
211,blue tang,4,0,1,0,16.60974
211,bluehead wrasse,1,0,6,0,3.265599
211,bluestriped grunt,3,0,2,0,11.40044
211,bluestriped grunt,6,0,1,0,42.62977
211,butter hamlet,2,0,1,0,6.506205
211,clown wrasse,1,0,1,0,3.265599
211,clown wrasse,2,0,2,0,6.506205
211,dusky damselfish,2,0,1,0,6.506205
211,gray snapper,6,0,2,0,42.62977
211,green moray,6,0,1,1,42.62977
211,highhat,1,0,3,0,3.265599
211,highhat,2,0,1,0,6.506205
211,permit,6,0,1,0,42.62977
211,puddingwife,2,0,1,0,6.506205
211,redband parrotfish,2,0,3,0,6.506205
211,roughhead blenny,1,0,1,0,3.265599
211,sergeant major,3,0,2,0,11.40044
211,sharpnose puffer,2,0,3,0,6.506205
211,slippery dick,2,0,5,0,6.506205
211,slippery dick,3,0,3,0,11.40044
211,spotted goatfish,2,0,3,0,6.506205
211,spotted goatfish,3,0,2,0,11.40044
211,stoplight parrotfish,3,0,1,0,11.40044
211,stoplight parrotfish,4,0,1,0,16.60974
211,striped parrotfish,1,0,4,0,3.265599
211,trumpetfish,5,0,1,0,22.657
211,white grunt,2,0,8,0,6.506205
211,white grunt,5,0,1,0,22.657
211,yellowtail snapper,3,0,1,0,11.40044
211,yellowtail snapper,4,0,5,0,16.60974
211,black grouper,6,0,0,1,42.62977
212,stoplight parrotfish,1,2,3,0,3.265599
212,bicolor damselfish,1,2,1,0,3.265599
212,sergeant major,2,3,1,0,6.506205
212,cocoa damselfish,1,1,0,0,3.265599
212,yellowtail snapper,4,2,0,0,16.60974
212,striped parrotfish,1,1.5,8,0,3.265599
212,white grunt,4,11.25,4,0,16.60974
212,queen angelfish,2,1,1,0,6.506205
212,gray snapper,6,1,4,0,42.62977
212,blue angelfish,2,1,0,0,6.506205
212,foureye butterflyfish,2,1,5,0,6.506205
212,bluehead wrasse,3,1,0,0,11.40044
212,blue parrotfish,6,1,0,0,42.62977
212,sharpnose puffer,2,1,0,0,6.506205
212,red grouper,6,1,0,1,42.62977
212,blue tang,3,1,0,0,11.40044
212,redband parrotfish,1,1,5,0,3.265599
212,cocoa damselfish,2,2,0,0,6.506205
212,striped parrotfish,2,3.5,90,0,6.506205
212,white grunt,5,3.75,3,0,22.657
212,yellowtail snapper,5,1,0,0,22.657
212,striped parrotfish,3,1,0,0,11.40044
212,atlantic spadefish,6,0,1,0,42.62977
212,beaugregory,1,0,2,0,3.265599
212,beaugregory,2,0,23,0,6.506205
212,bicolor damselfish,2,0,6,0,6.506205
212,black grouper,5,0,1,0,22.657
212,blue angelfish,4,0,1,0,16.60974
212,bluehead wrasse,2,0,2,0,6.506205
212,bridled goby,1,0,1,0,3.265599
212,bridled goby,2,0,4,0,6.506205
212,butter hamlet,2,0,1,0,6.506205
212,dusky damselfish,2,0,7,0,6.506205
212,foureye butterflyfish,1,0,2,0,3.265599
212,french angelfish,4,0,1,0,16.60974
212,goldspot goby,1,0,18,0,3.265599
212,goldspot goby,2,0,12,0,6.506205
212,greater soapfish,5,0,1,0,22.657
212,hogfish,6,0,4,0,42.62977
212,neon goby,1,0,15,0,3.265599
212,porkfish,3,0,1,0,11.40044
212,queen angelfish,1,0,1,0,3.265599
212,redband parrotfish,2,0,2,0,6.506205
212,roughhead blenny,1,0,10,0,3.265599
212,spotfin butterflyfish,2,0,1,0,6.506205
212,stoplight parrotfish,2,0,7,0,6.506205
212,tiger goby,1,0,3,0,3.265599
212,white grunt,2,0,1,0,6.506205
212,white grunt,3,0,9,0,11.40044
212,yellowtail snapper,2,0,3,0,6.506205
212,yellowtail snapper,3,0,3,0,11.40044
212,black grouper,6,0,0,1,42.62977
212,lionfish,4,0,0,1,16.60974
212,lionfish,6,0,0,1,42.62977
212,red grouper,5,0,0,1,22.657
213,cocoa damselfish,2,2,0,0,6.506205
213,blue parrotfish,3,1,1,0,11.40044
213,yellowtail snapper,4,2,9,0,16.60974
213,neon goby,1,2,17,0,3.265599
213,roughhead blenny,1,2,10,0,3.265599
213,bluestriped grunt,4,4,18,0,16.60974
213,gray snapper,4,4.5,0,0,16.60974
213,white grunt,2,1,24,0,6.506205
213,striped parrotfish,1,2.75,23,0,3.265599
213,yellow jack,5,30,0,0,22.657
213,white grunt,3,25.25,56,0,11.40044
213,sergeant major,2,1,14,0,6.506205
213,blue tang,3,1,1,0,11.40044
